Category,ItemName,Description,ItemPrice,OptionName,Options,OptionPrice
The Pita Sandwiches,Gyro Pita,"Lettuce, tomato, onion, tzatziki.",12.18,Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?,Substitute Rice,0
The Pita Sandwiches,Gyro Pita,"Lettuce, tomato, onion, tzatziki.",12.18,Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?,Substitute Hummus,0
The Pita Sandwiches,Gyro Pita,"Lettuce, tomato, onion, tzatziki.",12.18,Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?,Substitute Side Tossed Salad,3.25
The Pita Sandwiches,Gyro Pita,"Lettuce, tomato, onion, tzatziki.",12.18,Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?,Substitute Tomato and Cucumber Salad,2.6
The Pita Sandwiches,Gyro Pita,"Lettuce, tomato, onion, tzatziki.",12.18,Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?,Substitute Greek Feta Fries,1.95
The Pita Sandwiches,Gyro Pita,"Lettuce, tomato, onion, tzatziki.",12.18,Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?,Substitute Side Greek Salad,4.55
The Pita Sandwiches,Gyro Pita,"Lettuce, tomato, onion, tzatziki.",12.18,Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?,Substitute Grape Leaves,3.9
The Pita Sandwiches,Grilled Chicken Pita,"Lettuce, tomato, tzatziki.",12.18,Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?Would you prefer a different side instead of our hand cut fries?,Substitute Rice,0
